topology,d_in_mm,d_out_mm,n,layers,awg,d_wire_mm,l_h,length_m,m_h,k,fom,eta_max,emf_per_sqrtw,r_dc,r_ac,r_skin,r_prox,prox_layers,skin_um,skin_limited,r_ratio,q,l_uh
pancake,1,62.421240569959146,30,1,18,1.0236873428326523,3.0039913269994573e-05,2.9886555518420184,1.6015060517775257e-08,0.002903368566522815,1.4146217500564537e-08,3.536554350126701e-09,0.0026488481734486436,0.061004321033980034,359.7802717402957,0.1859919616860926,359.5942797786096,30,92.25496965451984,True,5897.61947419912,0.2623077979984738,30.039913269994575
solenoid,1,3.0473746856653046,30,1,18,1.0236873428326523,2.446761067895004e-08,0.0942477796076938,2.3903630193162456e-10,0.0015184168142467836,1.9331199076017032e-07,4.8327993018852414e-08,0.0007487620474990731,0.00192378201642672,0.0058652892947096275,0.0058652892947096275,0.0,1,92.25496965451984,True,3.0488325832278855,13.105451768460481,0.024467610678950043
solenoid,1,5.094749371330609,30,2,18,1.0236873428326523,3.8320258347352847e-07,0.3814560773643426,1.1120501329871403e-09,0.001784978855521171,1.3872215832233024e-07,3.468053717510312e-08,0.0032203627202934803,0.007786266634023662,0.17689819596960243,0.023739023415511457,0.15315917255409098,2,92.25496965451984,True,22.71925741620639,6.805419436182009,0.3832025834735285
solenoid,1,9.189498742661218,30,4,18,1.0236873428326523,5.7022288297352946e-06,1.534754227324505,5.354448590162584e-09,0.002228000869967587,1.7909538314945382e-07,4.4773841777969375e-08,0.008230988741563664,0.03132734367272821,3.1766226207918167,0.09551182613539169,3.081110794656425,4,92.25496965451984,True,101.40095674812042,5.639347929883781,5.7022288297352945
solenoid,1,13.28424811399183,30,6,18,1.0236873428326523,2.6814042681779807e-05,3.4598944498804873,1.2632684483483799e-08,0.0024240268430895775,1.928288139157173e-07,4.820719883106096e-08,0.009508018094172201,0.07062323111611364,16.422522931361428,0.21531840815964073,16.20720452320179,6,92.25496965451984,True,232.5371223013104,5.129467613119003,26.814042681779807
solenoid,1,17.37899748532244,30,8,18,1.0236873428326523,7.900582878591581e-05,6.15687674503229,2.2116212313261622e-08,0.0024723167290825183,1.8559665049136433e-07,4.639915831707699e-08,0.009517253687034617,0.12567392896417995,52.29640980574288,0.38315876948825855,51.91325103625462,8,92.25496965451984,True,416.1277540757765,4.746102690922194,79.00582878591581
solenoid,1,25.568496227983655,30,12,18,1.0236873428326523,0.0003518161661104579,13.866367553123354,4.502576938994917e-08,0.002385207523778207,1.5109738338487836e-07,3.7774342992417445e-08,0.00865274757900007,0.28303975587435526,266.2476910640473,0.8629408300586006,265.38475023398865,12,92.25496965451984,True,940.6724162885366,4.151258846413296,351.81616611045786
pancake,1,103.36873428326524,50,1,18,1.0236873428326523,0.0001361720881567408,8.197101222219281,2.112777775916136e-08,0.0017990063446603516,3.2303053339204885e-09,8.075763321757633e-10,0.0012673081572851302,0.16731891174280375,2742.1081131348756,0.5101273499116911,2741.597985784964,50,92.25496965451984,True,16388.512718454323,0.15601034464251137,136.1720881567408
solenoid,1,3.0473746856653046,50,1,18,1.0236873428326523,4.1538717331488804e-08,0.15707963267948966,2.4400763974799333e-10,0.0011895968536424885,1.2086183095846008e-07,3.021545591366739e-08,0.0007628530482871293,0.0032063033607112,0.009775482157849378,0.009775482157849378,0.0,1,92.25496965451984,True,3.0488325832278855,13.34949285374768,0.041538717331488804
solenoid,1,5.094749371330609,50,2,18,1.0236873428326523,6.618691878053379e-07,0.635760128940571,1.1362696080067906e-09,0.0013877723570112183,8.689827115138124e-08,2.1724566843931663e-08,0.0031370744966306473,0.012977111056706101,0.294830326616004,0.03956503902585242,0.2552652875901516,2,92.25496965451984,True,22.71925741620639,7.052610231493812,0.6618691878053379
solenoid,1,9.189498742661218,50,4,18,1.0236873428326523,1.0159228256101283e-05,2.5579237122075082,5.48714452268426e-09,0.0017105625658290083,1.128493163764194e-07,2.821232750223394e-08,0.006871002424910109,0.05221223945454701,5.294371034653027,0.1591863768923195,5.135184657760708,4,92.25496965451984,True,101.40095674812041,6.028318878032941,10.159228256101283
solenoid,1,13.28424811399183,50,6,18,1.0236873428326523,4.908802721002316e-05,5.766490749800813,1.2996030218090247e-08,0.0018430870466145239,1.2244845416207374e-07,3.0612111666315585e-08,0.007665213334354468,0.11770538519352274,27.37087155226905,0.35886401359940123,27.01200753866965,6,92.25496965451984,True,232.53712230131043,5.63425922947785,49.088027210023164
solenoid,1,17.37899748532244,50,8,18,1.0236873428326523,0.00014814680007252528,10.261461241720484,2.2856345697390042e-08,0.0018658794522346156,1.1893604032221054e-07,2.973400831233005e-08,0.0076474948934387495,0.20945654827363328,87.16068300957147,0.6385979491470977,86.52208506042437,8,92.25496965451984,True,416.12775407577647,5.339757361809245,148.14680007252528
solenoid,1,25.568496227983655,50,12,18,1.0236873428326523,0.0006869565080302733,23.110612588538924,4.703306921613473e-08,0.0017830422036539772,9.892192272000471e-08,2.4730479456807913e-08,0.00700643493717432,0.4717329264572587,443.74615177341207,1.4382347167643343,442.30791705664774,12,92.25496965451984,True,940.6724162885365,4.863450669574715,686.9565080302733
pancake,1,164.78997485322438,80,1,18,1.0236873428326523,0.0005511106568546428,20.83378268150905,2.5926095266243284e-08,0.0010973385380563555,7.474905701330249e-10,1.8687264246341342e-10,0.0006097198142766675,0.4252583628352949,17843.868546926613,1.2965415529023936,17842.57200537371,80,92.25496965451984,True,41960.06500132638,0.09702857798668313,551.1106568546428
solenoid,1,3.0473746856653046,80,1,18,1.0236873428326523,6.716547276143911e-08,0.25132741228718347,2.4644933768628284e-10,0.0009448819245510897,7.705798512027307e-08,1.9264495537826672e-08,0.0007682586604967179,0.00513008537713792,0.01564077145255901,0.01564077145255901,0.0,1,92.25496965451984,True,3.048832583227886,13.490802320220553,0.06716547276143911
solenoid,1,5.094749371330609,80,2,18,1.0236873428326523,1.0810787441949566e-06,1.0172162063049137,1.1481116484203507e-09,0.0010971812637503187,5.5449370305393594e-08,1.3862342192019329e-08,0.0029731727418783028,0.020763377690729768,0.4717285225856066,0.06330406244136388,0.4084244601442427,2,92.25496965451984,True,22.71925741620639,7.199711016199178,1.0810787441949565
solenoid,1,9.189498742661218,80,4,18,1.0236873428326523,1.6910875571290535e-05,4.092677939532013,5.551217180263104e-09,0.0013413067040381036,7.218759765132136e-08,1.8046898761449215e-08,0.005666831749033225,0.08353958312727522,8.470993655444845,0.2546982030277112,8.216295452417134,4,92.25496965451984,True,101.40095674812042,6.271647060718702,16.910875571290536
solenoid,1,13.28424811399183,80,6,18,1.0236873428326523,8.314329929322203e-05,9.2263851996813,1.3169165293147638e-08,0.001435051693018115,7.858296239597311e-08,1.964573982708307e-08,0.0061816033414834595,0.18832861630963635,43.79339448363047,0.5741824217590419,43.21921206187143,6,92.25496965451984,True,232.53712230131043,5.964424117715711,83.14329929322203
solenoid,1,17.37899748532244,80,8,18,1.0236873428326523,0.00025497462429610666,16.418337986752775,2.320518590773588e-08,0.0014439744059836967,7.662138626392692e-08,1.915534583212716e-08,0.006151245881070016,0.33513047723781325,139.45709281531435,1.0217567186353562,138.435336096679,8,92.25496965451984,True,416.12775407577647,5.743891474930433,254.97462429610667
solenoid,1,25.568496227983655,80,12,18,1.0236873428326523,0.0012165287880774379,36.976980141662274,4.7968998703576764e-08,0.0013665401043032848,6.431129166154717e-08,1.6077822398394035e-08,0.005651680546592668,0.7547726823316139,709.9938428374593,2.3011755468229347,707.6926672906363,12,92.25496965451984,True,940.6724162885366,5.382916967604628,1216.5287880774379
pancake,1,246.68496227983658,120,1,18,1.0236873428326523,0.0018475663959966655,46.687515474179975,3.009906747153214e-08,0.0006957864020021074,1.9980311370398866e-10,4.995077842100701e-11,0.0003152378312889722,0.9529837523465601,89975.5142405571,2.9054879154409665,89972.60875264165,120,92.25496965451984,True,94414.53122260241,0.0645097843082531,1847.5663959966655
solenoid,1,3.0473746856653046,120,1,18,1.0236873428326523,1.0134419073067175e-07,0.3769911184307752,2.4765490971980184e-10,0.0007729838787446254,5.1875818697051274e-08,1.2968954337875262e-08,0.0007690616095225066,0.00769512806570688,0.02346115717883851,0.02346115717883851,0.0,1,92.25496965451984,True,3.0488325832278855,13.5706079055067,0.10134419073067176
solenoid,1,5.094749371330609,120,2,18,1.0236873428326523,1.640629030125934e-06,1.5258243094573705,1.1539301715309023e-09,0.0008951529694170767,3.7341879305407174e-08,9.335469652049805e-09,0.002774196670449137,0.031145066536094647,0.7075927838784097,0.09495609366204583,0.6126366902163639,2,92.25496965451984,True,22.71925741620639,7.284116268200184,1.6406290301259339
solenoid,1,9.189498742661218,120,4,18,1.0236873428326523,2.5948189774026988e-05,6.13901690929802,5.58225214625985e-09,0.0010888770398132489,4.866467099361202e-08,1.2166167452371736e-08,0.0047369214992864705,0.12530937469091283,12.706490483167267,0.38204730454156677,12.3244431786257,4,92.25496965451984,True,101.40095674812042,6.415512015377305,25.94818977402699
solenoid,1,13.28424811399183,120,6,18,1.0236873428326523,0.00012891170681983598,13.83957779952195,1.3251630252733406e-08,0.001159701059954659,5.3046808411844065e-08,1.3261701751215542e-08,0.0050978672838597324,0.28249292446445456,65.69009172544571,0.8612736326385629,64.82881809280715,6,92.25496965451984,True,232.5371223013104,6.165131764461242,128.91170681983598
solenoid,1,17.37899748532244,120,8,18,1.0236873428326523,0.0003992490236069913,24.62750698012916,2.3368637318998725e-08,0.001162075595463497,5.180306052678877e-08,1.295076479625257e-08,0.005063860593092824,0.5026957158567198,209.18563922297153,1.5326350779530342,207.65300414501849,8,92.25496965451984,True,416.1277540757765,5.996003378509572,399.24902360699133
solenoid,1,25.568496227983655,120,12,18,1.0236873428326523,0.00193990525536991,55.465470212493415,4.839605736669222e-08,0.0010917988858271425,4.364099387123487e-08,1.0910248229741682e-08,0.0046567522658606045,1.132159023497421,1064.990764256189,3.4517633202344022,1061.5390009359546,12,92.25496965451984,True,940.6724162885366,5.722483521429208,1939.9052553699098
pancake,1,410.47493713306096,200,1,18,1.0236873428326523,0.008507592149744803,129.26866396335464,3.537780761389013e-08,0.0003811101441360907,3.588869604498411e-11,8.972174011085028e-12,0.00013360359502212173,2.638626947556326,692029.584216511,8.044731812692865,692021.5394846983,200,92.25496965451984,True,262268.8231306856,0.03862174335745513,8507.592149744803
solenoid,1,3.0473746856653046,200,1,18,1.0236873428326523,1.6971012825110645e-07,0.6283185307179586,2.485261927533369e-10,0.0005994337751678977,3.134488373315011e-08,7.83622081047481e-09,0.0007659368493945389,0.0128252134428448,0.03910192863139751,0.03910192863139751,0.0,1,92.25496965451984,True,3.0488325832278855,13.635135422076043,0.16971012825110646
solenoid,1,5.094749371330609,200,2,18,1.0236873428326523,2.760269561250741e-06,2.543040515762284,1.158115029485959e-09,0.0006926261325374011,2.25679317085807e-08,5.641982863481233e-09,0.0024645687531422242,0.051908444226824405,1.179321306464016,0.15826015610340968,1.0210611503606064,2,92.25496965451984,True,22.71925741620639,7.353078866651886,2.760269561250741
solenoid,1,9.189498742661218,200,4,18,1.0236873428326523,4.4055451347773884e-05,10.231694848830033,5.604249742684302e-09,0.0008389586898638243,2.942937943119792e-08,7.357344749538434e-09,0.003738619050105441,0.20884895781818805,21.177484138612108,0.636745507569278,20.54073863104283,4,92.25496965451984,True,101.40095674812041,6.5354449753737125,44.05545134777388
solenoid,1,13.28424811399183,200,6,18,1.0236873428326523,0.00022079683696885435,23.06596299920325,1.3309032216073169e-08,0.0008899651002593135,3.2104421093888996e-08,8.026105144635522e-09,0.0039778432391916725,0.47082154077409094,109.4834862090762,1.435456054397605,108.0480301546786,6,92.25496965451984,True,232.53712230131043,6.335692669053061,220.79683696885434
solenoid,1,17.37899748532244,200,8,18,1.0236873428326523,0.0006896305484426838,41.04584496688194,2.34802752031618e-08,0.0008884190471197796,3.137951723893991e-08,7.844879186650719e-09,0.003944943639842306,0.8378261930945331,348.6427320382859,2.5543917965883907,346.0883402416975,8,92.25496965451984,True,416.12775407577647,6.21420745532914,689.6305484426838
solenoid,1,25.568496227983655,200,12,18,1.0236873428326523,0.0034050121057572443,92.4424503541557,4.86777014267541e-08,0.000828883808411853,2.6490249109522473e-08,6.6225621896639574e-09,0.003628777470858327,1.886931705829035,1774.9846070936483,5.752938867057337,1769.231668226591,12,92.25496965451984,True,940.6724162885365,6.026621850172973,3405.012105757244
pancake,2,4.0473746856653054,1,1,18,1.0236873428326523,5.573394853747985e-09,0.009499193942995504,1.6884303676421845e-10,0.0022472230056232055,9.569334872389774e-07,2.3923325734460044e-07,0.0005302793270936553,0.00019389717778128503,0.0005911600334155119,0.0005911600334155119,0.0,1,92.25496965451984,True,3.048832583227886,29.618606364383478,0.005573394853747985
solenoid,2,4.0473746856653054,1,1,18,1.0236873428326523,1.2375634318270403e-09,0.006283185307179587,1.2907681200549848e-10,0.00364575449670823,8.455100821339265e-07,2.1137743117261645e-07,0.00040542750710504484,0.00012825213442844798,0.0003910192863139751,0.0003910192863139751,0.0,1,92.25496965451984,True,3.048832583227886,9.943039440405851,0.0012375634318270404
pancake,2,6.094749371330609,2,1,18,1.0236873428326523,2.4877920140471064e-08,0.02543040515762284,5.540115445365715e-10,0.0034900745490042294,5.164472781385877e-07,1.2911178619493382e-07,0.0017303055724328313,0.0005190844422682441,0.011793213064640163,0.001582601561034097,0.010210611503606066,2,92.25496965451984,True,22.719257416206393,6.627226246275079,0.024877920140471063
solenoid,2,4.0473746856653054,2,1,18,1.0236873428326523,3.6345197857351317e-09,0.012566370614359173,2.333815652312256e-10,0.003846501917059258,1.3820553308875963e-06,3.455135939624882e-07,0.0007329032875004126,0.00025650426885689596,0.0007820385726279502,0.0007820385726279502,0.0,1,92.25496965451984,True,3.048832583227886,14.600533858352744,0.0036345197857351316
solenoid,2,6.094749371330609,2,2,18,1.0236873428326523,2.401096499805587e-08,0.037996775771982017,7.804776614038269e-10,0.005004706272630094,6.859869463576946e-07,1.7149667776718758e-07,0.0024306216530090956,0.0007755887111251401,0.017620799577155795,0.0023646401336620475,0.015256159443493747,2,92.25496965451984,True,22.71925741620639,4.280888101201008,0.02401096499805587
pancake,2,8.142124056995915,3,1,18,1.0236873428326523,6.380523267821654e-08,0.047793633643882005,1.1338320150734613e-09,0.004460088650248794,4.711339062013157e-07,1.1778344880444244e-07,0.0034693492463427305,0.0009755617934608772,0.05414689772471678,0.0029743245828557554,0.05117257314186102,3,92.25496965451984,True,55.50329880450389,3.7019674010053536,0.06380523267821654
solenoid,2,4.0473746856653054,3,1,18,1.0236873428326523,6.460520056996366e-09,0.01884955592153876,2.925387700904422e-10,0.0036163679805908937,1.4476645422017633e-06,3.619158735840994e-07,0.0009184990826193556,0.00038475640328534396,0.0011730578589419253,0.0011730578589419253,0.0,1,92.25496965451984,True,3.0488325832278855,17.302064169056564,0.006460520056996366
solenoid,2,6.094749371330609,3,2,18,1.0236873428326523,4.532055551831875e-08,0.056995163657973025,9.875349129818328e-10,0.004609223525796901,7.32164309723146e-07,1.8304101042274513e-07,0.003062227194521962,0.0011633830666877103,0.026431199365733696,0.003546960200493071,0.022884239165240624,2,92.25496965451984,True,22.71925741620639,5.38676744489859,0.04532055551831875
pancake,2,12.236873428326524,5,1,18,1.0236873428326523,2.2564299599153683e-07,0.11181614243129585,2.6341940032714774e-09,0.005510103438536814,3.7608785038971955e-07,9.402194491717514e-08,0.007080318058153811,0.0022823867559631657,0.3661227520927811,0.006958615109108293,0.35916413698367283,5,92.25496965451984,True,160.4122312470559,1.936176799963971,0.22564299599153684
